date_key,customer_key,voucher_no,financial_year,net_amount_inr,billed_amount_inr,cost_amount_inr,profit_amount_inr,profit_pct,src_report,src_year,import_batch_id,processed_at,record_quality,quality_flags
20220404,3977421515570109.0,CA/77,22-23,897.0,877.57,547.1160714285714,253.7639285714286,28.91665947689968,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,158093051017220.0,CA/78,22-23,242.0,220.71,170.8035714285714,45.25642857142856,20.50492889829576,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,2072330746107358.0,CC/25,22-23,868.0,794.74,684.1607142857142,90.85928571428566,11.43257992730776,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,158093051017220.0,CA/79,22-23,679.0,674.1,559.6428571428571,46.55714285714291,6.906563248352308,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,1990301794783191.2,CA/80,22-23,682.0,638.61,560.4916666666667,59.08833333333337,9.252647677507928,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,4049499263970289.0,CA/81,22-23,2421.0,2447.17,1993.428571428571,168.1514285714285,6.871260622328177,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,4277004513684630.5,CA/82,22-23,799.0,713.49,644.0714285714286,69.30857142857144,9.714021419861728,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,2552942465335895.0,CA/83,22-23,748.0,641.48,604.9421912832929,34.45780871670712,5.371610762098136,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,2325146538862621.0,CR/20,22-23,838.0,775.03,712.4732142857142,35.76678571428573,4.614890483502024,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,465278140197621.0,CC/26,22-23,4280.0,4193.65,3582.053571428571,239.3264285714294,5.706876553156067,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,1320483255116215.0,CC/27,22-23,1874.0,1658.2,1526.672366828087,99.3476331719128,5.991293762628922,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,1895354423487951.2,CA/84,22-23,6686.0,6513.68,5654.205357142856,315.3946428571436,4.842034654099427,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,2552942465335895.0,CA/85,22-23,326.0,296.76,267.1071428571429,23.99285714285713,8.084936360310396,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,1206870134726041.0,CC/28,22-23,2305.0,2058.14,1848.223214285714,209.8167857142859,10.19448558962393,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,3769409422426544.0,CA/86,22-23,1065.0,992.24,921.2333333333332,61.36666666666662,6.18465962535945,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,488247771473851.0,CA/87,22-23,2124.0,2093.0,1818.705357142858,77.71464285714272,3.713074192887851,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,4412354263290027.0,CR/21,22-23,46528.0,47378.79,40522.98999999999,813.0500000000029,1.71606324264508,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,1612150876077757.0,CA/88,22-23,1075.0,1100.0,918.3035714285716,41.49642857142828,3.772402597402571,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,912856242504712.0,CA/89,22-23,1791.0,1630.3,1446.11819007264,139.4418099273607,8.553138068291764,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,1244336665725556.0,CA/90,22-23,1777.0,1713.04,1386.9375,199.7225000000001,11.65895133797226,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,2347944380224725.0,CC/29,22-23,14355.0,14007.58,12241.14880952381,615.3311904761883,4.392844377659727,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,4379728432548192.0,CC/30,22-23,2821.0,2782.63,2372.411622276029,142.6483777239706,5.126386825556058,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,3856037240230861.0,CC/31,22-23,478.0,454.28,400.9107142857144,25.88928571428572,5.698971056239703,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,3617838188599257.0,CA/91,22-23,1212.0,1139.35,1045.910714285714,36.18928571428575,3.176309800700904,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,1578934341904251.0,CA/92,22-23,1413.0,1342.02,1135.451271186441,119.9487288135593,8.937924085599265,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,2943634712132144.0,CA/93,22-23,582.0,530.28,481.4107142857144,38.22928571428573,7.209264108449448,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,16935773889455.0,CC/32,22-23,5165.0,4871.49,4322.467826876513,293.8921731234876,6.032901086186929,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,4319357104606181.0,CC/33,22-23,4139.0,4227.95,3472.946428571429,222.633571428572,5.26575696090474,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,1214678516032031.0,CC/34,22-23,2156.0,1969.22,1760.047064164649,149.5929358353511,7.596557816564483,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,2596197304745323.0,CA/94,22-23,5012.0,4767.35,4168.451785714286,306.5082142857135,6.429320571925986,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,3410095663977901.0,CA/95,22-23,572.0,515.05,472.7781476997579,30.66185230024208,5.953179749585882,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,3404613640891082.0,CC/35,22-23,2119.0,2030.82,1756.591071428572,124.8089285714286,6.145740566442552,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,1982422776720216.0,CA/96,22-23,790.0,720.1,654.0803571428571,51.25964285714287,7.118406173745711,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,367583785860109.0,CC/36,22-23,550.0,506.19,464.7053571428572,26.37464285714287,5.210423528150075,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,2608930661897507.0,CA/97,22-23,2265.0,2159.32,1894.089285714286,128.2707142857141,5.940329098314011,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,2642316551172436.0,CC/37,22-23,13162.0,12375.61,11115.47321428571,636.2867857142849,5.1414579621876,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,2085215645191572.0,CA/98,22-23,487.0,479.67,403.0267857142857,31.75321428571423,6.619804091503371,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,525350226795233.0,CA/99,22-23,204.0,184.45,171.1932506053269,5.686749394673139,3.083084518662586,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,4466105254040947.0,CA/100,22-23,476.0,433.26,398.2678571428572,26.77214285714288,6.179232529461034,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,489447204344005.0,CA/101,22-23,598.0,937.32,487.2321428571429,46.74785714285706,4.987395675207726,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,3617838188599257.0,CA/102,22-23,885.0,832.1,764.0178571428571,26.12214285714289,3.139303311758549,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,2050669227435892.8,CR/22,22-23,1034.0,956.6,878.1696428571429,45.05035714285705,4.709424748364734,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,967674442405481.0,CA/103,22-23,957.0,911.63,806.9464285714286,47.49357142857154,5.209742047603911,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,2498887026811656.0,CA/104,22-23,1453.0,1310.8,1213.839285714286,83.46071428571436,6.367158550939455,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,4205665904458485.0,CA/105,22-23,53.0,47.92,42.22321428571428,5.136785714285715,10.71950274266635,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,3617838188599257.0,CA/106,22-23,1100.0,1033.85,870.6339285714287,111.4860714285716,10.78358286294643,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,1252322300486724.0,CA/107,22-23,3622.0,3406.19,3067.924642857143,165.9953571428574,4.873344033740262,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220404,1415753534975457.0,CC/38,22-23,3694.0,3327.92,2899.428571428572,398.7514285714285,11.98200162778638,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,3617838188599257.0,CA/108,22-23,428.0,401.8,361.6071428571429,20.59285714285713,5.12515110573846,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,3617838188599257.0,CA/109,22-23,814.0,765.4,688.9285714285713,37.81142857142866,4.940087349285165,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,4319357104606181.0,CC/39,22-23,5599.0,5231.27,4678.910714285715,320.1692857142855,6.120297474882494,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,2498887026811656.0,CA/110,22-23,959.0,874.18,799.9374999999999,56.2625000000001,6.436031480930713,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,2050669227435892.8,CR/23,22-23,712.0,658.8,607.8125,27.90749999999998,4.236111111111107,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,2400098732264934.0,CA/111,22-23,937.0,852.93,745.00696125908,82.45303874092014,9.667034661803449,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,465278140197621.0,CC/40,22-23,2685.0,2721.74,2270.508928571429,126.7910714285721,4.658456407613223,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,2608930661897507.0,CA/112,22-23,292.0,288.9,240.8035714285714,19.87642857142857,6.880037580972158,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,2293717523671545.0,CA/113,22-23,908.0,909.63,752.1719128329297,43.02808716707034,4.730284529651653,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,488247771473851.0,CA/114,22-23,1380.0,1395.06,1157.375,74.72499999999994,5.356400441558065,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,1417291821625976.0,CA/115,22-23,2574.0,2440.18,2197.517857142857,100.7021428571427,4.126832563874086,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,2608930661897507.0,CA/116,22-23,2115.0,2491.44,1905.942857142857,108.3571428571433,4.349177297351865,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,4379728432548192.0,CC/41,22-23,712.0,658.95,599.0892857142857,36.6107142857144,5.555916880751862,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,909350123330491.0,CA/117,22-23,458.0,417.26,361.8660714285714,47.05392857142862,11.27688457351019,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,4471560217044137.5,CR/24,22-23,3307.0,3412.38,2775.446428571429,182.8135714285713,5.357362645091439,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,1161276715495550.0,CR/25,22-23,4033.0,3795.61,3467.567857142858,157.0321428571427,4.137204371817512,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,3617838188599257.0,CA/118,22-23,1816.0,1707.1,1567.142857142857,54.23714285714244,3.177150890817319,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,2050669227435892.8,CR/26,22-23,5405.0,5058.58,4518.125,307.8150000000013,6.08500804573618,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,753929427680254.0,CA/119,22-23,9988.0,9550.86,8545.140714285713,412.9392857142859,4.323582229393855,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,3756623952779967.0,CA/120,22-23,108.0,98.4,90.33928571428572,6.080714285714271,6.179587688734014,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,3911863163438145.0,CA/121,22-23,1814.0,1721.38,1236.580357142857,383.0396428571425,22.25189341441997,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,705066006072235.0,CA/122,22-23,4206.0,3853.79,3385.125,370.1950000000005,9.605998251072334,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,1672380556736005.0,CA/123,22-23,1026.0,954.28,880.0357142857142,36.04428571428578,3.777118425858845,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,2050669227435892.8,CR/27,22-23,1151.0,1065.0,999.3928571428572,28.28714285714281,2.656069751844396,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,16935773889455.0,CC/42,22-23,1933.0,1868.5,1602.839285714286,123.0407142857142,6.584999426583582,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,3617838188599257.0,CA/124,22-23,331.0,3680.32,3351.151785714286,145.2682142857145,3.947162591451682,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,3908034630867902.5,CR/28,22-23,530.0,492.84,443.5785714285715,29.64142857142855,6.014412095493173,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,612960641960838.0,CA/125,22-23,4498.0,4741.58,3790.5625,225.5375000000003,4.756589575626696,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,21406876299612.0,CA/126,22-23,2534.0,2429.39,2057.928571428572,204.5314285714286,8.419044639659695,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,4066458836354255.0,CA/127,22-23,2893.0,2886.24,2441.642857142857,141.3771428571431,4.89831555439406,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,3489720634601733.0,CC/43,22-23,1118.0,1029.51,942.589285714286,55.59071428571427,5.399725528233264,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,603567876642533.0,CA/128,22-23,1402.0,1463.64,1190.026785714286,61.7332142857142,4.217786770361167,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,4205665904458485.0,CA/129,22-23,391.0,388.06,285.0,64.1,16.51806421687368,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,3617838188599257.0,CA/130,22-23,454.0,426.5,397.2321428571429,8.147857142857092,1.910400267961804,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,907926111980303.0,CA/131,22-23,350.0,386.52,289.9285714285715,22.5714285714286,5.839653464614663,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,2993694802869522.0,CA/132,22-23,1287.0,1207.47,1020.985926150121,115.3340738498789,9.551713404877876,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,2833007083781647.0,CA/133,22-23,645.0,593.39,307.5442857142857,268.3757142857142,45.22754247387287,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,3617838188599257.0,CA/134,22-23,2327.0,2244.96,2020.428571428572,57.25142857142836,2.550220430271736,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,3051287136856423.0,CA/135,22-23,2365.0,2267.66,1940.211904761905,173.1880952380956,7.637304324197439,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,2371124828975602.0,CA/136,22-23,13863.0,13302.66,11358.18107142857,1019.51892857143,7.664023049310663,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,170396167752427.0,CA/137,22-23,246.0,226.23,201.1339285714286,18.54607142857146,8.197883317230897,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,2467812423867993.0,CA/138,22-23,2726.0,2573.68,2217.318928571429,208.8810714285712,8.11604672797594,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,3158168751062319.0,CA/139,22-23,6116.0,5742.75,5049.69294794189,401.8070520581115,6.996770746734779,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,934177784706001.0,CA/140,22-23,755.0,687.5,631.1607142857143,42.97928571428565,6.251532467532458,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,3617838188599257.0,CA/141,22-23,718.0,675.0,619.7321428571429,21.30785714285708,3.156719576719567,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,2196068599507448.8,CA/142,22-23,512.0,466.03,428.6517857142857,28.5482142857143,6.125831874710706,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,3922967553846088.0,CR/29,22-23,433.0,420.6,374.2142857142857,12.36571428571423,2.94001766184361,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,3922967553846088.0,CR/30,22-23,398.0,366.14,318.1875,37.19250000000003,10.15799967225652,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,3604556520082779.0,CC/44,22-23,1046.0,983.63,888.9196428571429,45.0403571428571,4.578993843503868,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,2371124828975602.0,CA/143,22-23,10907.0,10574.46,9073.03647094431,640.8435290556888,6.060295552261665,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,907926111980303.0,CA/144,22-23,449.0,488.45,406.4267857142857,-5.546785714285623,-1.135589254639292,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,2467812423867993.0,CA/145,22-23,1823.0,1745.06,1477.339285714286,150.4007142857143,8.618655764599172,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,2843762654384187.0,CA/146,22-23,232.0,213.22,195.7321428571429,11.44785714285715,5.3690353357364,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,158093051017220.0,CA/147,22-23,823.0,750.18,688.6339285714286,46.14607142857148,6.151333203840609,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,3514803894555054.0,CAMR/2,22-23,36000.0,35714.0,28929.0,3213.879999999995,8.998935991487919,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,1437686423891170.0,CA/148,22-23,626.0,601.76,515.2474273607747,37.27257263922515,6.193926588544462,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,2196068599507448.8,CA/150,22-23,2729.0,2521.3,2262.335357142857,174.3046428571427,6.913284530089342,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,2782912345856331.0,CA/151,22-23,1486.0,2295.23,1290.25,82.23000000000006,3.582647490665426,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,1990301794783191.2,CA/152,22-23,2310.0,2138.7,1890.882263922518,151.3177360774823,7.075220277621091,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,4229576736934524.0,CR/31,22-23,2014.0,2043.13,1554.084642857143,244.175357142857,11.95104360186855,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,2371124828975602.0,CA/153,22-23,10705.0,10248.43,8620.472608958837,928.067391041161,9.055703078824376,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,2371124828975602.0,CA/154,22-23,10767.0,10297.48,8891.925665859562,688.2743341404364,6.683910375552431,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,3617838188599257.0,CA/155,22-23,474.0,445.7,410.0446428571429,13.1353571428572,2.947129715696028,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,1377063894790396.0,CA/156,22-23,1570.0,1421.52,1272.47,129.2900000000001,9.095193876976763,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,4079498242059225.5,CC/45,22-23,2777.0,2556.44,2348.625,130.8149999999997,5.117076872525843,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,3286218089836488.0,CA/157,22-23,614.0,581.64,510.2232142857143,53.93678571428576,9.273224969789863,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,2096631225741876.8,CC/46,22-23,4195.0,3920.93,3385.116071428572,360.4439285714293,9.192817228857166,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,1377063894790396.0,CA/158,22-23,472.0,421.56,374.9464285714286,46.4535714285714,11.01944478332181,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,4205665904458485.0,CA/159,22-23,1091.0,993.79,884.1607142857142,89.95928571428576,9.052142375580932,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,842117771660428.0,CA/160,22-23,1516.0,1401.3,1257.946428571428,100.8535714285713,7.197143468819762,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,2782912345856331.0,CA/161,22-23,745.0,633.36,599.8177966101695,33.42220338983055,5.276967820801843,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,2403621765261203.0,CA/162,22-23,3057.0,2762.11,2499.657838983052,213.222161016949,7.719539084864434,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,1206870134726041.0,CC/47,22-23,330.0,295.0,270.8035714285715,23.79642857142858,8.066585956416468,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,3736321179366693.0,CA/163,22-23,315.0,293.01,264.1160714285715,17.12392857142857,5.844144763464925,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,4126425576999669.0,CC/48,22-23,3137.0,3587.32,3247.218976997579,184.161023002421,5.133665884348789,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,4379728432548192.0,CC/49,22-23,142.0,280.9,99.50892857142856,27.31107142857148,9.722702537761297,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,3214998067498254.0,CA/164,22-23,3383.0,3103.39,2767.538407990315,288.8415920096853,9.30729273503122,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,3270948545639194.0,CA/165,22-23,1446.0,1291.08,1150.821428571428,140.2585714285715,10.86366231593484,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,180874985958569.0,CA/166,22-23,973.0,895.23,823.0000000000001,45.79999999999994,5.116003708544166,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,3849184527373351.0,CC/50,22-23,3844.0,3529.63,3145.390930185634,288.6090698143661,8.176751382279901,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,1652224360822192.0,CA/167,22-23,673.0,606.04,502.8314164648911,85.22858353510898,14.06319443190367,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,3224668392680037.0,CA/168,22-23,2741.0,2581.01,2129.892857142857,317.447142857143,12.29933796680923,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,262288645470206.0,CA/169,22-23,1421.0,1307.83,918.8303571428572,349.9296428571429,26.75650832731646,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,3617838188599257.0,CA/170,22-23,1414.0,1328.49,1219.580357142857,42.97964285714268,3.23522516971469,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,3617838188599257.0,CA/171,22-23,843.0,792.1,712.8571428571429,39.84285714285717,5.030028676032972,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,3617838188599257.0,CA/172,22-23,446.0,419.3,384.9107142857144,13.28928571428563,3.169397976218847,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,1068373107802395.0,CA/173,22-23,1276.0,1174.9,1065.330357142857,73.90964285714274,6.290717751054791,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,2050669227435892.8,CR/32,22-23,470.0,435.0,399.2857142857144,20.33428571428569,4.674548440065675,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,3908034630867902.5,CR/33,22-23,1860.0,1934.01,1544.214642857143,116.4453571428573,6.02092838934945,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,3304534042662480.0,CA/174,22-23,2858.0,2632.75,2384.058111380145,157.2418886198547,5.97253398992896,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,2497558293491960.0,CCMR/1,22-23,3993.0,4258.9,3308.035714285714,257.1042857142866,6.036870687602118,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,593454944639883.0,CR/34,22-23,2125.0,1955.87,1782.3125,115.0275000000002,5.881142407215213,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,4444406996692633.0,CAMR/4,22-23,2096.0,2192.18,1745.223214285714,126.2167857142858,5.757592246726356,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,2371124828975602.0,CA/175,22-23,15433.0,14802.16,12874.13309523809,1001.366904761905,6.765005274648463,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,1992576177821872.8,CC/51,22-23,2252.0,2110.53,1848.071428571429,162.6085714285716,7.704632079552128,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,3907150112500105.0,CA/176,22-23,913.0,831.5,758.4264285714286,56.81357142857144,6.832660424362168,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,1068373107802395.0,CA/177,22-23,1029.0,946.82,869.1696428571429,49.63035714285707,5.241794337134521,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,2833007083781647.0,CA/178,22-23,1404.0,1297.6,1062.008323244552,171.7316767554481,13.23456201876142,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
